date,ghi,wind_speed,discharge,p,q,kva
2014-03-03 13:00:00,939.0,3.7,0.410933256,46,13,47.80167361086848
2014-03-03 14:00:00,862.0,3.5,0.410933256,44,6,44.40720662234904
2014-03-03 15:00:00,747.4,4.0,0.410933256,38,9,39.05124837953327
2014-03-03 16:00:00,101.4,2.1,0.410933256,60,29,66.64082832618455
2014-03-03 17:00:00,37.2,2.4,0.410933256,76,32,82.46211251235322
2014-03-03 18:00:00,6.2,1.6,0.410933256,43,21,47.853944456021594
2014-03-03 19:00:00,0.0,4.5,0.410933256,74,48,88.20430828479978
2014-03-03 20:00:00,0.0,3.8,0.410933256,52,30,60.03332407921454
2014-03-03 21:00:00,0.0,3.8,0.410933256,80,50,94.33981132056604
2014-03-03 22:00:00,0.0,1.7,0.410933256,51,23,55.94640292279746
2014-03-03 23:00:00,0.0,1.9,0.410933256,59,40,71.28113354878694
2014-03-04 00:00:00,0.0,1.9,0.389803797,78,28,82.87339742040264
2014-03-04 01:00:00,0.0,2.1,0.389803797,62,15,63.788713735268246
2014-03-04 02:00:00,0.0,1.4,0.389803797,67,4,67.11929677819934
2014-03-04 03:00:00,0.0,2.0,0.389803797,58,6,58.309518948453004
2014-03-04 04:00:00,0.0,1.6,0.389803797,46,3,46.09772228646444
2014-03-04 05:00:00,0.0,1.7,0.389803797,32,1,32.01562118716424
2014-03-04 06:00:00,0.0,0.0,0.389803797,24,1,24.020824298928627
2014-03-04 07:00:00,29.1,1.4,0.389803797,20,1,20.024984394500787
2014-03-04 08:00:00,292.2,1.4,0.389803797,19,9,21.02379604162864
2014-03-04 09:00:00,527.1,1.6,0.389803797,19,9,21.02379604162864
2014-03-04 10:00:00,730.4,1.2,0.389803797,18,8,19.697715603592208
2014-03-04 11:00:00,956.0,4.3,0.389803797,19,12,22.47220505424423
2014-03-04 12:00:00,181.4,3.2,0.389803797,17,11,20.248456731316587
2014-03-04 13:00:00,229.0,2.7,0.389803797,21,10,23.259406699226016
2014-03-04 14:00:00,213.8,6.1,0.389803797,47,5,47.265209192385896
2014-03-04 15:00:00,62.1,3.0,0.389803797,43,3,43.104524124504614
2014-03-04 16:00:00,84.6,2.6,0.389803797,49,10,50.00999900019995
2014-03-04 17:00:00,65.8,2.1,0.389803797,34,12,36.05551275463989
2014-03-04 18:00:00,3.7,2.2,0.389803797,55,9,55.731499172371095
2014-03-04 19:00:00,0.0,2.0,0.389803797,60,25,65.0
2014-03-04 20:00:00,0.0,2.6,0.389803797,56,30,63.52952069707436
2014-03-04 21:00:00,0.0,1.1,0.389803797,79,21,81.74350127074322
2014-03-04 22:00:00,0.0,0.0,0.389803797,43,26,50.24937810560445
2014-03-04 23:00:00,0.0,1.6,0.389803797,41,14,43.32435804486894
2014-03-05 00:00:00,0.0,0.0,0.335351467,25,12,27.730849247724095
2014-03-05 01:00:00,0.0,1.6,0.335351467,38,15,40.85339643163099
2014-03-05 02:00:00,0.0,1.5,0.335351467,42,5,42.2965719651132
2014-03-05 03:00:00,0.0,1.4,0.335351467,68,0,68.0
2014-03-05 04:00:00,0.0,0.2,0.335351467,55,2,55.036351623268054
2014-03-05 05:00:00,0.0,0.9,0.335351467,48,2,48.041648597857254
2014-03-05 06:00:00,0.0,1.1,0.335351467,31,7,31.78049716414141
2014-03-05 07:00:00,46.2,1.2,0.335351467,26,4,26.30589287593181
2014-03-05 08:00:00,303.7,0.0,0.335351467,21,3,21.213203435596427
2014-03-05 09:00:00,543.5,0.8,0.335351467,20,10,22.360679774997898
2014-03-05 10:00:00,742.5,1.0,0.335351467,19,9,21.02379604162864
2014-03-05 11:00:00,884.0,2.2,0.335351467,20,13,23.853720883753127
2014-03-05 12:00:00,947.0,3.2,0.335351467,18,12,21.633307652783937
2014-03-05 13:00:00,934.0,4.1,0.335351467,22,11,24.596747752497688
2014-03-05 14:00:00,847.0,3.5,0.335351467,48,6,48.373546489791295
2014-03-05 15:00:00,695.2,4.6,0.335351467,44,4,44.181444068749045
2014-03-05 16:00:00,280.2,2.6,0.335351467,50,11,51.19570294468082
2014-03-05 17:00:00,120.2,2.5,0.335351467,35,13,37.33630940518894
2014-03-05 18:00:00,12.4,2.1,0.335351467,56,10,56.88585061331157
2014-03-05 19:00:00,0.0,1.5,0.335351467,61,26,66.30987860040162
2014-03-05 20:00:00,0.0,3.3,0.335351467,57,31,64.88451279003334
2014-03-05 21:00:00,0.0,3.3,0.335351467,80,22,82.96987405076617
2014-03-05 22:00:00,0.0,2.1,0.335351467,44,27,51.62363799656123
2014-03-05 23:00:00,0.0,1.6,0.335351467,51,12,52.392747589718944
2014-03-06 00:00:00,0.0,1.7,0.291574955,54,14,55.78530272392541
2014-03-06 01:00:00,0.0,0.5,0.291574955,57,20,60.40695324215582
2014-03-06 02:00:00,0.0,1.2,0.291574955,75,14,76.2954782408499
2014-03-06 03:00:00,0.0,1.2,0.291574955,61,2,61.032778078668514
2014-03-06 04:00:00,0.0,1.5,0.291574955,49,1,49.01020301937138
2014-03-06 05:00:00,0.0,0.0,0.291574955,35,2,35.05709628591621
2014-03-06 06:00:00,0.0,1.8,0.291574955,29,4,29.274562336608895
2014-03-06 07:00:00,64.8,1.5,0.291574955,24,5,24.515301344262525
2014-03-06 08:00:00,306.1,0.8,0.291574955,22,3,22.20360331117452
2014-03-06 09:00:00,550.0,1.4,0.291574955,20,13,23.853720883753127
2014-03-06 10:00:00,204.9,1.6,0.291574955,19,10,21.470910553583888
2014-03-06 11:00:00,998.0,2.8,0.291574955,22,12,25.059928172283335
2014-03-06 12:00:00,989.0,0.3,0.291574955,17,9,19.235384061671343
2014-03-06 13:00:00,966.0,3.8,0.291574955,24,12,26.832815729997478
2014-03-06 14:00:00,856.0,4.4,0.291574955,45,8,45.70557952810576
2014-03-06 15:00:00,685.6,6.6,0.291574955,40,5,40.311288741492746
2014-03-06 16:00:00,436.1,3.1,0.291574955,41,11,42.44997055358225
2014-03-06 17:00:00,54.4,2.4,0.291574955,55,1,55.00909015790027
2014-03-06 18:00:00,2.9,2.7,0.291574955,71,55,89.81091247727082
2014-03-06 19:00:00,0.0,2.2,0.291574955,61,23,65.19202405202648
2014-03-06 20:00:00,0.0,2.5,0.291574955,50,14,51.92301994298868
2014-03-06 21:00:00,0.0,0.5,0.291574955,60,11,61.0
2014-03-06 22:00:00,0.0,2.2,0.291574955,64,41,76.00657866263946
2014-03-06 23:00:00,0.0,3.1,0.291574955,54,26,59.93329625508679
2014-03-07 00:00:00,0.0,1.7,0.26785990600000004,61,18,63.60031446463138
2014-03-07 01:00:00,0.0,2.3,0.26785990600000004,58,25,63.15853069855251
2014-03-07 02:00:00,0.0,0.9,0.26785990600000004,46,2,46.04345773288535
2014-03-07 03:00:00,0.0,1.5,0.26785990600000004,69,5,69.18092222571191
2014-03-07 04:00:00,0.0,2.0,0.26785990600000004,62,3,62.07253821135398
2014-03-07 05:00:00,0.0,2.2,0.26785990600000004,52,5,52.23983154643591
2014-03-07 06:00:00,0.0,2.5,0.26785990600000004,34,8,34.92849839314596
2014-03-07 07:00:00,61.8,0.2,0.26785990600000004,25,12,27.730849247724095
2014-03-07 08:00:00,274.1,0.1,0.26785990600000004,23,9,24.698178070456937
2014-03-07 09:00:00,211.4,3.2,0.26785990600000004,21,11,23.706539182259394
2014-03-07 10:00:00,209.6,1.6,0.26785990600000004,24,5,24.515301344262525
2014-03-07 11:00:00,835.0,2.3,0.26785990600000004,21,7,22.135943621178654
2014-03-07 12:00:00,202.5,2.4,0.26785990600000004,23,6,23.769728648009426
2014-03-07 13:00:00,275.9,3.5,0.26785990600000004,21,11,23.706539182259394
2014-03-07 14:00:00,413.6,2.0,0.26785990600000004,41,10,42.20189569201838
2014-03-07 15:00:00,772.5,4.6,0.26785990600000004,48,6,48.373546489791295
2014-03-07 16:00:00,139.8,4.1,0.26785990600000004,36,8,36.87817782917155
2014-03-07 17:00:00,17.0,2.8,0.26785990600000004,52,22,56.462376853972415
2014-03-07 18:00:00,0.0,3.3,0.26785990600000004,66,31,72.91776189653656
2014-03-07 19:00:00,0.0,2.6,0.26785990600000004,64,26,69.07966415668217
2014-03-07 20:00:00,0.0,2.5,0.26785990600000004,58,32,66.24198064671678
2014-03-07 21:00:00,0.0,1.6,0.26785990600000004,60,41,72.67048919609665
2014-03-07 22:00:00,0.0,0.6,0.26785990600000004,76,28,80.99382692526635
2014-03-07 23:00:00,0.0,0.0,0.26785990600000004,64,26,69.07966415668217
2014-03-08 00:00:00,0.0,0.0,0.24700261699999998,66,28,71.69379331573968
2014-03-08 01:00:00,0.0,0.0,0.24700261699999998,51,17,53.75872022286245
2014-03-08 02:00:00,0.0,0.9,0.24700261699999998,51,9,51.78802950489621
2014-03-08 03:00:00,0.0,1.4,0.24700261699999998,68,6,68.26419266350405
2014-03-08 04:00:00,0.0,0.0,0.24700261699999998,55,1,55.00909015790027
2014-03-08 05:00:00,0.0,0.4,0.24700261699999998,47,7,47.51841748206689
2014-03-08 06:00:00,0.0,0.6,0.24700261699999998,31,5,31.400636936215164
2014-03-08 07:00:00,69.2,0.4,0.24700261699999998,28,9,29.410882339705484
2014-03-08 08:00:00,296.4,0.7,0.24700261699999998,23,5,23.53720459187964
2014-03-08 09:00:00,555.6,2.2,0.24700261699999998,22,8,23.40939982143925
2014-03-08 10:00:00,640.9,1.5,0.24700261699999998,20,5,20.615528128088304
2014-03-08 11:00:00,898.0,2.7,0.24700261699999998,22,15,26.627053911388696
2014-03-08 12:00:00,1004.0,3.4,0.24700261699999998,19,10,21.470910553583888
2014-03-08 13:00:00,243.5,3.7,0.24700261699999998,23,7,24.041630560342615
2014-03-08 14:00:00,232.1,3.7,0.24700261699999998,38,2,38.05259518088089
2014-03-08 15:00:00,297.4,2.2,0.24700261699999998,41,0,41.0
2014-03-08 16:00:00,90.3,3.4,0.24700261699999998,42,11,43.41658669218482
2014-03-08 17:00:00,10.3,1.6,0.24700261699999998,47,22,51.894122981316485
2014-03-08 18:00:00,4.7,1.7,0.24700261699999998,59,45,74.2024258363566
2014-03-08 19:00:00,0.0,4.2,0.24700261699999998,65,44,78.49203781276162
2014-03-08 20:00:00,0.0,2.7,0.24700261699999998,53,13,54.57105459856901
2014-03-08 21:00:00,0.0,3.8,0.24700261699999998,60,20,63.245553203367585
2014-03-08 22:00:00,0.0,1.7,0.24700261699999998,73,35,80.95677859203639
2014-03-08 23:00:00,0.0,1.3,0.24700261699999998,50,15,52.20153254455275
2014-03-09 00:00:00,0.0,1.5,0.22456844199999998,65,20,68.00735254367721
2014-03-09 01:00:00,0.0,0.0,0.22456844199999998,13,40,42.05948168962618
2014-03-09 02:00:00,0.0,0.0,0.22456844199999998,56,19,59.135437767890075
2014-03-09 03:00:00,0.0,1.1,0.22456844199999998,59,6,59.30430001273095
2014-03-09 04:00:00,0.0,1.7,0.22456844199999998,58,1,58.008620049092706
2014-03-09 05:00:00,0.0,1.7,0.22456844199999998,42,5,42.2965719651132
2014-03-09 06:00:00,0.0,1.8,0.22456844199999998,31,9,32.28002478313795
2014-03-09 07:00:00,71.8,1.8,0.22456844199999998,25,12,27.730849247724095
2014-03-09 08:00:00,303.8,1.2,0.22456844199999998,20,10,22.360679774997898
2014-03-09 09:00:00,547.9,0.1,0.22456844199999998,21,12,24.186773244895647
2014-03-09 10:00:00,746.3,2.1,0.22456844199999998,20,10,22.360679774997898
2014-03-09 11:00:00,882.0,3.5,0.22456844199999998,21,11,23.706539182259394
2014-03-09 12:00:00,935.0,3.8,0.22456844199999998,18,9,20.12461179749811
2014-03-09 13:00:00,956.0,4.0,0.22456844199999998,20,10,22.360679774997898
2014-03-09 14:00:00,188.8,2.6,0.22456844199999998,37,4,37.21558813185679
2014-03-09 15:00:00,170.8,4.6,0.22456844199999998,40,3,40.11234224026316
2014-03-09 16:00:00,181.2,1.8,0.22456844199999998,41,10,42.20189569201838
2014-03-09 17:00:00,36.5,3.1,0.22456844199999998,45,16,47.75981574503821
2014-03-09 18:00:00,9.7,3.3,0.22456844199999998,63,33,71.11961754677819
2014-03-09 19:00:00,0.0,2.8,0.22456844199999998,65,35,73.824115301167
2014-03-09 20:00:00,0.0,0.2,0.22456844199999998,63,31,70.21395872616783
2014-03-09 21:00:00,0.0,1.0,0.22456844199999998,61,24,65.55150646628954
2014-03-09 22:00:00,0.0,1.9,0.22456844199999998,69,31,75.64390259630977
2014-03-09 23:00:00,0.0,1.7,0.22456844199999998,80,50,94.33981132056604
2014-03-10 00:00:00,0.0,0.9,0.210516557,84,30,89.19641248391103
2014-03-10 01:00:00,0.0,1.4,0.210516557,79,45,90.91754506144565
2014-03-10 02:00:00,0.0,0.7,0.210516557,62,16,64.03124237432849
2014-03-10 03:00:00,0.0,1.1,0.210516557,66,10,66.75327707311455
2014-03-10 04:00:00,0.0,1.2,0.210516557,60,7,60.40695324215582
2014-03-10 05:00:00,0.0,0.0,0.210516557,49,6,49.36598018878993
2014-03-10 06:00:00,0.0,0.7,0.210516557,42,12,43.68065933568311
2014-03-10 07:00:00,70.5,1.0,0.210516557,26,11,28.231188426986208
2014-03-10 08:00:00,307.7,0.3,0.210516557,21,9,22.847319317591726
2014-03-10 09:00:00,558.7,1.2,0.210516557,20,11,22.825424421026653
2014-03-10 10:00:00,738.2,1.3,0.210516557,18,10,20.591260281974
2014-03-10 11:00:00,887.0,3.9,0.210516557,20,13,23.853720883753127
2014-03-10 12:00:00,951.0,2.3,0.210516557,19,9,21.02379604162864
2014-03-10 13:00:00,967.0,3.8,0.210516557,21,13,24.698178070456937
2014-03-10 14:00:00,854.0,4.0,0.210516557,46,13,47.80167361086848
2014-03-10 15:00:00,662.3,2.5,0.210516557,44,6,44.40720662234904
2014-03-10 16:00:00,409.7,2.5,0.210516557,38,9,39.05124837953327
2014-03-10 17:00:00,205.0,3.3,0.210516557,60,29,66.64082832618455
2014-03-10 18:00:00,21.1,1.5,0.210516557,76,32,82.46211251235322
2014-03-10 19:00:00,0.0,2.7,0.210516557,43,21,47.853944456021594
2014-03-10 20:00:00,0.0,2.0,0.210516557,74,48,88.20430828479978
2014-03-10 21:00:00,0.0,2.5,0.210516557,52,30,60.03332407921454
2014-03-10 22:00:00,0.0,2.1,0.210516557,80,50,94.33981132056604
2014-03-10 23:00:00,0.0,2.2,0.210516557,51,23,55.94640292279746
2014-03-11 00:00:00,0.0,0.5,0.30132544,59,40,71.28113354878694
2014-03-11 01:00:00,0.0,0.9,0.30132544,78,28,82.87339742040264
2014-03-11 02:00:00,0.0,1.4,0.30132544,62,15,63.788713735268246
2014-03-11 03:00:00,0.0,1.9,0.30132544,67,4,67.11929677819934
2014-03-11 04:00:00,0.0,2.2,0.30132544,58,6,58.309518948453004
2014-03-11 05:00:00,0.0,1.4,0.30132544,46,3,46.09772228646444
2014-03-11 06:00:00,0.0,1.3,0.30132544,32,1,32.01562118716424
2014-03-11 07:00:00,78.1,1.6,0.30132544,24,1,24.020824298928627
2014-03-11 08:00:00,321.7,0.0,0.30132544,20,1,20.024984394500787
2014-03-11 09:00:00,558.6,2.0,0.30132544,19,9,21.02379604162864
2014-03-11 10:00:00,751.3,1.0,0.30132544,19,9,21.02379604162864
2014-03-11 11:00:00,624.8,3.4,0.30132544,18,8,19.697715603592208
2014-03-11 12:00:00,938.0,1.9,0.30132544,19,12,22.47220505424423
2014-03-11 13:00:00,960.0,4.4,0.30132544,17,11,20.248456731316587
2014-03-11 14:00:00,593.6,3.3,0.30132544,21,10,23.259406699226016
2014-03-11 15:00:00,695.4,3.5,0.30132544,47,5,47.265209192385896
2014-03-11 16:00:00,397.6,1.6,0.30132544,43,3,43.104524124504614
2014-03-11 17:00:00,248.0,2.7,0.30132544,49,10,50.00999900019995
2014-03-11 18:00:00,12.5,2.7,0.30132544,34,12,36.05551275463989
2014-03-11 19:00:00,0.0,2.4,0.30132544,55,9,55.731499172371095
2014-03-11 20:00:00,0.0,1.8,0.30132544,60,25,65.0
2014-03-11 21:00:00,0.0,1.0,0.30132544,56,30,63.52952069707436
2014-03-11 22:00:00,0.0,1.5,0.30132544,79,21,81.74350127074322
2014-03-11 23:00:00,0.0,1.4,0.30132544,43,26,50.24937810560445
2014-03-12 00:00:00,0.0,0.0,0.264740795,41,14,43.32435804486894
2014-03-12 01:00:00,0.0,1.0,0.264740795,25,12,27.730849247724095
2014-03-12 02:00:00,0.0,2.1,0.264740795,38,15,40.85339643163099
2014-03-12 03:00:00,0.0,1.6,0.264740795,42,5,42.2965719651132
2014-03-12 04:00:00,0.0,0.0,0.264740795,68,0,68.0
2014-03-12 05:00:00,0.0,0.8,0.264740795,55,2,55.036351623268054
2014-03-12 06:00:00,0.0,0.0,0.264740795,48,2,48.041648597857254
2014-03-12 07:00:00,89.8,1.3,0.264740795,31,7,31.78049716414141
2014-03-12 08:00:00,333.4,1.1,0.264740795,26,4,26.30589287593181
2014-03-12 09:00:00,557.2,1.0,0.264740795,21,3,21.213203435596427
2014-03-12 10:00:00,766.1,1.7,0.264740795,20,10,22.360679774997898
2014-03-12 11:00:00,905.0,1.5,0.264740795,19,9,21.02379604162864
2014-03-12 12:00:00,970.0,1.5,0.264740795,20,13,23.853720883753127
2014-03-12 13:00:00,963.0,1.8,0.264740795,18,12,21.633307652783937
2014-03-12 14:00:00,859.0,3.4,0.264740795,22,11,24.596747752497688
2014-03-12 15:00:00,676.7,3.7,0.264740795,48,6,48.373546489791295
2014-03-12 16:00:00,467.2,4.2,0.264740795,44,4,44.181444068749045
2014-03-12 17:00:00,222.7,3.8,0.264740795,50,11,51.19570294468082
2014-03-12 18:00:00,21.6,2.5,0.264740795,35,13,37.33630940518894
2014-03-12 19:00:00,0.0,3.0,0.264740795,56,10,56.88585061331157
2014-03-12 20:00:00,0.0,1.6,0.264740795,61,26,66.30987860040162
2014-03-12 21:00:00,0.0,1.0,0.264740795,57,31,64.88451279003334
2014-03-12 22:00:00,0.0,1.1,0.264740795,80,22,82.96987405076617
2014-03-12 23:00:00,0.0,1.4,0.264740795,44,27,51.62363799656123
2014-03-13 00:00:00,0.0,1.8,0.20971562,51,12,52.392747589718944
2014-03-13 01:00:00,0.0,0.0,0.20971562,54,14,55.78530272392541
2014-03-13 02:00:00,0.0,0.0,0.20971562,57,20,60.40695324215582
2014-03-13 03:00:00,0.0,0.5,0.20971562,75,14,76.2954782408499
2014-03-13 04:00:00,0.0,1.4,0.20971562,61,2,61.032778078668514
2014-03-13 05:00:00,0.0,0.0,0.20971562,49,1,49.01020301937138
2014-03-13 06:00:00,0.0,0.7,0.20971562,35,2,35.05709628591621
2014-03-13 07:00:00,20.4,1.4,0.20971562,29,4,29.274562336608895
2014-03-13 08:00:00,133.0,2.2,0.20971562,24,5,24.515301344262525
2014-03-13 09:00:00,523.7,1.9,0.20971562,22,3,22.20360331117452
2014-03-13 10:00:00,665.8,3.2,0.20971562,20,13,23.853720883753127
2014-03-13 11:00:00,485.6,2.7,0.20971562,19,10,21.470910553583888
2014-03-13 12:00:00,941.0,3.6,0.20971562,22,12,25.059928172283335
2014-03-13 13:00:00,732.6,4.6,0.20971562,17,9,19.235384061671343
2014-03-13 14:00:00,760.3,5.5,0.20971562,24,12,26.832815729997478
2014-03-13 15:00:00,612.4,4.6,0.20971562,45,8,45.70557952810576
2014-03-13 16:00:00,143.8,2.6,0.20971562,40,5,40.311288741492746
2014-03-13 17:00:00,58.2,3.3,0.20971562,41,11,42.44997055358225
2014-03-13 18:00:00,0.0,2.7,0.20971562,55,1,55.00909015790027
2014-03-13 19:00:00,0.0,2.2,0.20971562,71,55,89.81091247727082
2014-03-13 20:00:00,0.0,2.1,0.20971562,61,23,65.19202405202648
2014-03-13 21:00:00,0.0,0.5,0.20971562,50,14,51.92301994298868
2014-03-13 22:00:00,0.0,0.0,0.20971562,60,11,61.0
2014-03-13 23:00:00,0.0,1.8,0.20971562,64,41,76.00657866263946
2014-03-14 00:00:00,0.0,2.0,0.179224357,54,26,59.93329625508679
2014-03-14 01:00:00,0.0,2.0,0.179224357,61,18,63.60031446463138
2014-03-14 02:00:00,0.0,2.0,0.179224357,58,25,63.15853069855251
2014-03-14 03:00:00,0.0,2.2,0.179224357,46,2,46.04345773288535
2014-03-14 04:00:00,0.0,2.0,0.179224357,69,5,69.18092222571191
2014-03-14 05:00:00,0.0,2.0,0.179224357,62,3,62.07253821135398
2014-03-14 06:00:00,0.0,1.6,0.179224357,52,5,52.23983154643591
2014-03-14 07:00:00,75.2,2.1,0.179224357,34,8,34.92849839314596
2014-03-14 08:00:00,61.4,4.2,0.179224357,25,12,27.730849247724095
2014-03-14 09:00:00,601.1,2.6,0.179224357,23,9,24.698178070456937
2014-03-14 10:00:00,786.5,2.2,0.179224357,21,11,23.706539182259394
2014-03-14 11:00:00,898.0,4.1,0.179224357,24,5,24.515301344262525
2014-03-14 12:00:00,969.0,2.6,0.179224357,21,7,22.135943621178654
2014-03-14 13:00:00,853.0,3.3,0.179224357,23,6,23.769728648009426
2014-03-14 14:00:00,830.0,3.3,0.179224357,21,11,23.706539182259394
2014-03-14 15:00:00,90.5,3.7,0.179224357,41,10,42.20189569201838
2014-03-14 16:00:00,133.0,0.5,0.179224357,48,6,48.373546489791295
2014-03-14 17:00:00,228.3,2.3,0.179224357,36,8,36.87817782917155
2014-03-14 18:00:00,14.8,2.7,0.179224357,52,22,56.462376853972415
2014-03-14 19:00:00,0.0,2.7,0.179224357,66,31,72.91776189653656
2014-03-14 20:00:00,0.0,2.0,0.179224357,64,26,69.07966415668217
2014-03-14 21:00:00,0.0,0.6,0.179224357,58,32,66.24198064671678
2014-03-14 22:00:00,0.0,0.3,0.179224357,60,41,72.67048919609665
2014-03-14 23:00:00,0.0,0.0,0.179224357,76,28,80.99382692526635
2014-03-15 00:00:00,0.0,1.6,0.162324741,64,26,69.07966415668217
2014-03-15 01:00:00,0.0,1.5,0.162324741,66,28,71.69379331573968
2014-03-15 02:00:00,0.0,1.5,0.162324741,51,17,53.75872022286245
2014-03-15 03:00:00,0.0,1.6,0.162324741,51,9,51.78802950489621
2014-03-15 04:00:00,0.0,2.2,0.162324741,68,6,68.26419266350405
2014-03-15 05:00:00,0.0,1.8,0.162324741,55,1,55.00909015790027
2014-03-15 06:00:00,0.0,1.6,0.162324741,47,7,47.51841748206689
2014-03-15 07:00:00,43.6,1.9,0.162324741,31,5,31.400636936215164
2014-03-15 08:00:00,103.3,0.2,0.162324741,28,9,29.410882339705484
2014-03-15 09:00:00,566.6,0.9,0.162324741,23,5,23.53720459187964
2014-03-15 10:00:00,756.3,2.4,0.162324741,22,8,23.40939982143925
2014-03-15 11:00:00,892.0,2.4,0.162324741,20,5,20.615528128088304
2014-03-15 12:00:00,818.0,3.3,0.162324741,22,15,26.627053911388696
2014-03-15 13:00:00,937.0,2.5,0.162324741,19,10,21.470910553583888
2014-03-15 14:00:00,828.0,2.0,0.162324741,23,7,24.041630560342615
2014-03-15 15:00:00,354.8,2.6,0.162324741,38,2,38.05259518088089
2014-03-15 16:00:00,454.2,3.5,0.162324741,41,0,41.0
2014-03-15 17:00:00,223.1,2.6,0.162324741,42,11,43.41658669218482
2014-03-15 18:00:00,15.1,2.1,0.162324741,47,22,51.894122981316485
2014-03-15 19:00:00,0.0,1.7,0.162324741,59,45,74.2024258363566
2014-03-15 20:00:00,0.0,0.0,0.162324741,65,44,78.49203781276162
2014-03-15 21:00:00,0.0,1.3,0.162324741,53,13,54.57105459856901
2014-03-15 22:00:00,0.0,0.9,0.162324741,60,20,63.245553203367585
2014-03-15 23:00:00,0.0,1.7,0.162324741,73,35,80.95677859203639
2014-03-16 00:00:00,0.0,0.0,0.153047442,50,15,52.20153254455275
2014-03-16 01:00:00,0.0,0.6,0.153047442,65,20,68.00735254367721
2014-03-16 02:00:00,0.0,0.0,0.153047442,13,40,42.05948168962618
2014-03-16 03:00:00,0.0,2.0,0.153047442,56,19,59.135437767890075
2014-03-16 04:00:00,0.0,1.5,0.153047442,59,6,59.30430001273095
2014-03-16 05:00:00,0.0,0.1,0.153047442,58,1,58.008620049092706
2014-03-16 06:00:00,0.0,1.2,0.153047442,42,5,42.2965719651132
2014-03-16 07:00:00,142.4,1.3,0.153047442,31,9,32.28002478313795
2014-03-16 08:00:00,381.0,0.7,0.153047442,25,12,27.730849247724095
2014-03-16 09:00:00,447.2,1.2,0.153047442,20,10,22.360679774997898
2014-03-16 10:00:00,633.6,2.9,0.153047442,21,12,24.186773244895647
2014-03-16 11:00:00,945.0,2.9,0.153047442,20,10,22.360679774997898
2014-03-16 12:00:00,618.6,3.0,0.153047442,21,11,23.706539182259394
2014-03-16 13:00:00,848.0,3.0,0.153047442,18,9,20.12461179749811
2014-03-16 14:00:00,616.2,2.9,0.153047442,20,10,22.360679774997898
2014-03-16 15:00:00,536.6,5.7,0.153047442,37,4,37.21558813185679
2014-03-16 16:00:00,442.0,5.6,0.153047442,40,3,40.11234224026316
2014-03-16 17:00:00,52.6,4.5,0.153047442,41,10,42.20189569201838
2014-03-16 18:00:00,11.7,2.7,0.153047442,45,16,47.75981574503821
2014-03-16 19:00:00,0.0,0.5,0.153047442,63,33,71.11961754677819
2014-03-16 20:00:00,0.0,0.0,0.153047442,65,35,73.824115301167
2014-03-16 21:00:00,0.0,0.0,0.153047442,63,31,70.21395872616783
2014-03-16 22:00:00,0.0,1.7,0.153047442,61,24,65.55150646628954
2014-03-16 23:00:00,0.0,1.0,0.153047442,69,31,75.64390259630977
2014-03-17 00:00:00,0.0,1.9,0.5404724479999999,80,50,94.33981132056604
2014-03-17 01:00:00,0.0,0.5,0.5404724479999999,84,30,89.19641248391103
2014-03-17 02:00:00,0.0,0.0,0.5404724479999999,79,45,90.91754506144565
2014-03-17 03:00:00,0.0,0.8,0.5404724479999999,62,16,64.03124237432849
2014-03-17 04:00:00,0.0,1.3,0.5404724479999999,66,10,66.75327707311455
2014-03-17 05:00:00,0.0,0.6,0.5404724479999999,60,7,60.40695324215582
2014-03-17 06:00:00,0.0,0.7,0.5404724479999999,49,6,49.36598018878993
2014-03-17 07:00:00,84.4,0.0,0.5404724479999999,42,12,43.68065933568311
2014-03-17 08:00:00,310.5,1.5,0.5404724479999999,26,11,28.231188426986208
2014-03-17 09:00:00,528.9,0.0,0.5404724479999999,21,9,22.847319317591726
2014-03-17 10:00:00,731.0,3.1,0.5404724479999999,20,11,22.825424421026653
2014-03-17 11:00:00,259.7,5.2,0.5404724479999999,18,10,20.591260281974
2014-03-17 12:00:00,644.8,1.3,0.5404724479999999,20,13,23.853720883753127
2014-03-17 13:00:00,280.0,0.7,0.5404724479999999,19,9,21.02379604162864
2014-03-17 14:00:00,351.7,6.2,0.5404724479999999,21,13,24.698178070456937
2014-03-17 15:00:00,690.1,6.9,0.5404724479999999,46,13,47.80167361086848
2014-03-17 16:00:00,477.8,3.9,0.5404724479999999,44,6,44.40720662234904
2014-03-17 17:00:00,230.4,4.1,0.5404724479999999,38,9,39.05124837953327
2014-03-17 18:00:00,24.3,2.1,0.5404724479999999,60,29,66.64082832618455
2014-03-17 19:00:00,0.0,1.1,0.5404724479999999,76,32,82.46211251235322
2014-03-17 20:00:00,0.0,1.9,0.5404724479999999,43,21,47.853944456021594
2014-03-17 21:00:00,0.0,1.3,0.5404724479999999,74,48,88.20430828479978
2014-03-17 22:00:00,0.0,2.9,0.5404724479999999,52,30,60.03332407921454
2014-03-17 23:00:00,0.0,0.8,0.5404724479999999,80,50,94.33981132056604
2014-03-18 00:00:00,0.0,0.0,0.5161960720000001,51,23,55.94640292279746
2014-03-18 01:00:00,0.0,1.2,0.5161960720000001,59,40,71.28113354878694
2014-03-18 02:00:00,0.0,0.6,0.5161960720000001,78,28,82.87339742040264
2014-03-18 03:00:00,0.0,1.2,0.5161960720000001,62,15,63.788713735268246
